Entry,Entry name,Status,Protein names,Gene names,Organism,Length,Gene ontology (GO),Ensembl_Genome_Transcript
K1Q5E8,K1Q5E8_CRAGI,unreviewed,Leucine-rich repeat-containing protein 47,CGI_10019736,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),351,phenylalanine-tRNA ligase activity [GO:0004826]; RNA binding [GO:0003723],EKC29098
K1R9R5,K1R9R5_CRAGI,unreviewed,Proteasome subunit alpha type (EC 3.4.25.1),CGI_10007039,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),228,"cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex, alpha-subunit complex [GO:0019773]; threonine-type endopeptidase activity [GO:0004298]; ubiquitin-dependent protein catabolic process [GO:0006511]",EKC40404
K1R3Q0,K1R3Q0_CRAGI,unreviewed,Carbohydrate sulfotransferase 1,CGI_10007038,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),319,sulfotransferase activity [GO:0008146],EKC40403
K1QFG0,K1QFG0_CRAGI,unreviewed,Uncharacterized protein,CGI_10003964 CGI_10008199,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),230,integral component of membrane [GO:0016021],"EKC21408,EKC32593"
K1QXI4,K1QXI4_CRAGI,unreviewed,Serine/threonine-protein kinase PAK 3,CGI_10011096,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),516,ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; actin filament organization [GO:0007015],EKC38408
K1RAZ7,K1RAZ7_CRAGI,unreviewed,F-box only protein 42,CGI_10002986,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),612,,EKC38400
K1RCZ6,K1RCZ6_CRAGI,unreviewed,Scavenger receptor class F member 2,CGI_10021292,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),581,,EKC41539
K1RIW2,K1RIW2_CRAGI,unreviewed,Riboflavin kinase,CGI_10021288,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),189,riboflavin kinase activity [GO:0008531]; riboflavin biosynthetic process [GO:0009231],EKC41535
K1Q3S2,K1Q3S2_CRAGI,unreviewed,Mitochondrial Rho GTPase (EC 3.6.5.-),CGI_10028781,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),621,integral component of mitochondrial outer membrane [GO:0031307]; calcium ion binding [GO:0005509]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; mitochondrion organization [GO:0007005]; small GTPase mediated signal transduction [GO:0007264],EKC31147
K1RAT5,K1RAT5_CRAGI,unreviewed,Uncharacterized protein,CGI_10028774,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1616,nucleic acid binding [GO:0003676]; miRNA mediated inhibition of translation [GO:0035278],EKC31141
K1QRI8,K1QRI8_CRAGI,unreviewed,RNA polymerase II subunit A C-terminal domain phosphatase,CGI_10015459,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),837,nucleus [GO:0005634]; phosphoprotein phosphatase activity [GO:0004721],EKC31485
K1S016,K1S016_CRAGI,unreviewed,Uncharacterized protein,CGI_10015313,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),206,,EKC40581
K1R3E8,K1R3E8_CRAGI,unreviewed,Collagen alpha-5(VI) chain,CGI_10023717,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2315,collagen trimer [GO:0005581],EKC40283
K1QTK2,K1QTK2_CRAGI,unreviewed,Serine-threonine kinase receptor-associated protein,CGI_10021062,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),198,kinase activity [GO:0016301],EKC40117
K1QDC6,K1QDC6_CRAGI,unreviewed,"D-2-hydroxyglutarate dehydrogenase, mitochondrial",CGI_10022853,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),411,"flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]",EKC31978
K1P896,K1P896_CRAGI,unreviewed,Calumenin,CGI_10000220,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),121,calcium ion binding [GO:0005509],EKC17773
K1QHI6,K1QHI6_CRAGI,unreviewed,"Dynein heavy chain 5, axonemal",CGI_10010994,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),4471,dynein complex [GO:0030286]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018],EKC36287
K1R4X9,K1R4X9_CRAGI,unreviewed,UDP-N-acetylhexosamine pyrophosphorylase,CGI_10007751,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),510,uridylyltransferase activity [GO:0070569]; metabolic process [GO:0008152],EKC36280
K1PPF4,K1PPF4_CRAGI,unreviewed,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",CGI_10010509,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),169,"oxidoreductase activity, acting on NAD(P)H [GO:0016651]; electron transport chain [GO:0022900]",EKC23503
K1QHL2,K1QHL2_CRAGI,unreviewed,Zinc finger SWIM domain-containing protein 4,CGI_10005472,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),752,zinc ion binding [GO:0008270],EKC30624
K1R9H9,K1R9H9_CRAGI,unreviewed,Nucleoredoxin-like protein 2,CGI_10005469,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),215,cell [GO:0005623]; cell redox homeostasis [GO:0045454]; photoreceptor cell maintenance [GO:0045494]; sensory perception [GO:0007600],EKC30621
K1Q9K5,K1Q9K5_CRAGI,unreviewed,Protein XRP2,CGI_10009165,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),592,integral component of membrane [GO:0016021]; actin binding [GO:0003779]; cytoskeleton organization [GO:0007010],EKC30628
K1Q829,K1Q829_CRAGI,unreviewed,Uncharacterized protein,CGI_10013790,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),420,,EKC27509
K1R1A1,K1R1A1_CRAGI,unreviewed,Xanthine dehydrogenase,CGI_10013781,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1588,"flavin adenine dinucleotide binding [GO:0050660]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]; RNA binding [GO:0003723]; carbohydrate metabolic process [GO:0005975]",EKC27501
K1PTB8,K1PTB8_CRAGI,unreviewed,Protein deltex-3-like protein,CGI_10013783,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),948,calcium ion binding [GO:0005509],EKC27502
K1QVN7,K1QVN7_CRAGI,unreviewed,DNA-binding protein D-ETS-3,CGI_10005518,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),430,"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; transcription factor activity, sequence-specific DNA binding [GO:0003700]",EKC37688
K1RBY9,K1RBY9_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10022911,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),578,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC41149
K1QVK7,K1QVK7_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10024202,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1044,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC37648
K1Q0V7,K1Q0V7_CRAGI,unreviewed,Orexin receptor type 2,CGI_10024036,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),387,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC24979
K1PH98,K1PH98_CRAGI,unreviewed,Uncharacterized protein,CGI_10013992,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),257,integral component of membrane [GO:0016021],EKC18264
K1RQA0,K1RQA0_CRAGI,unreviewed,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,CGI_10024681,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),380,integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]; transferase activity [GO:0016740]; protein N-linked glycosylation [GO:0006487],EKC36516
K1R5N5,K1R5N5_CRAGI,unreviewed,Uncharacterized protein,CGI_10024675,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),124,,EKC36510
K1RGM3,K1RGM3_CRAGI,unreviewed,Toll-like receptor 4,CGI_10028924,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),484,integral component of membrane [GO:0016021],EKC42944
K1RB29,K1RB29_CRAGI,unreviewed,Toll-like receptor 13,CGI_10028923,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),143,signal transduction [GO:0007165],EKC42943
K1R0T4,K1R0T4_CRAGI,unreviewed,Uncharacterized protein,CGI_10028922,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),92,signal transduction [GO:0007165],EKC42942
K1R365,K1R365_CRAGI,unreviewed,Uncharacterized protein,CGI_10027827,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),730,integral component of membrane [GO:0016021],EKC40183
K1RA43,K1RA43_CRAGI,unreviewed,Uncharacterized protein,CGI_10022485,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),185,,EKC30916
K1QPX0,K1QPX0_CRAGI,unreviewed,Endothelial cells scavenger receptor,CGI_10022484,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),559,protein tyrosine phosphatase activity [GO:0004725],EKC30915
K1QPW6,K1QPW6_CRAGI,unreviewed,Patatin-like phospholipase domain-containing protein 2,CGI_10022479,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),607,hydrolase activity [GO:0016787]; lipid catabolic process [GO:0016042],EKC30910
K1QUH0,K1QUH0_CRAGI,unreviewed,Uncharacterized protein,CGI_10016208,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),502,,EKC34924
K1PA15,K1PA15_CRAGI,unreviewed,Transient receptor potential cation channel subfamily M member 1,CGI_10005818,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),535,integral component of membrane [GO:0016021]; ion channel activity [GO:0005216],EKC20557
K1RGQ0,K1RGQ0_CRAGI,unreviewed,Ras-related C3 botulinum toxin substrate 1,CGI_10025622,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),305,intracellular [GO:0005622]; membrane [GO:0016020]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; small GTPase mediated signal transduction [GO:0007264],EKC40565
C3S7J2,C3S7J2_CRAGI,unreviewed,Charged multivesicular body protein 5 (Snf7),CGI_10025617,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),221,intracellular [GO:0005622]; vacuolar transport [GO:0007034],EKC40561
K1RGP6,K1RGP6_CRAGI,unreviewed,Kelch-like protein 6,CGI_10025616,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),549,,EKC40560
K1QUT5,K1QUT5_CRAGI,unreviewed,Amine oxidase (EC 1.4.3.-),CGI_10025618,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),744,oxidoreductase activity [GO:0016491],EKC40562
K1R4A4,K1R4A4_CRAGI,unreviewed,Heat shock 70 kDa protein 12B,CGI_10025625,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),611,,EKC40568
K1QA66,K1QA66_CRAGI,unreviewed,Uncharacterized protein,CGI_10018373,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),415,,EKC28184
K1Q5S6,K1Q5S6_CRAGI,unreviewed,Protocadherin Fat 4,CGI_10005202,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),3632,integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156],EKC29278
K1QDW3,K1QDW3_CRAGI,unreviewed,OTU domain-containing protein 5-A,CGI_10005205,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),896,integral component of membrane [GO:0016021],EKC29279
K1QDV8,K1QDV8_CRAGI,unreviewed,Scavenger receptor class F member 2,CGI_10027492,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),437,,EKC29274
K1RA77,K1RA77_CRAGI,unreviewed,Ubiquitin,CGI_10026681,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),222,,EKC42613
K1RCI3,K1RCI3_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10017411,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),154,,EKC31831
K1RFW6,K1RFW6_CRAGI,unreviewed,Tubulin-specific chaperone A,CGI_10026682,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),111,cytoplasm [GO:0005737]; microtubule [GO:0005874]; beta-tubulin binding [GO:0048487]; post-chaperonin tubulin folding pathway [GO:0007023]; tubulin complex assembly [GO:0007021],EKC42614
K1PZ25,K1PZ25_CRAGI,unreviewed,Uncharacterized protein,CGI_10003282,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),251,integral component of membrane [GO:0016021],EKC21805
K1PJH3,K1PJH3_CRAGI,unreviewed,B2 bradykinin receptor,CGI_10003278,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),351,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC21803
K1PD70,K1PD70_CRAGI,unreviewed,Apolipoprotein A-I-binding protein,CGI_10003277,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),334,integral component of membrane [GO:0016021]; neurotransmitter:sodium symporter activity [GO:0005328],EKC21802
K1R0B5,K1R0B5_CRAGI,unreviewed,Uncharacterized protein,CGI_10014911,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),217,,EKC27091
K1QEA6,K1QEA6_CRAGI,unreviewed,Phosphoenolpyruvate carboxykinase [GTP],CGI_10014916,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),634,GTP binding [GO:0005525]; kinase activity [GO:0016301]; phosphoenolpyruvate carboxykinase (GTP) activity [GO:0004613]; gluconeogenesis [GO:0006094],EKC27095
K1PZN0,K1PZN0_CRAGI,unreviewed,Uncharacterized protein,CGI_10014919,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),73,,EKC27098
K1PZR3,K1PZR3_CRAGI,unreviewed,U2 small nuclear ribonucleoprotein A,CGI_10019926,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),155,intracellular ribonucleoprotein complex [GO:0030529]; viral nucleocapsid [GO:0019013],EKC24544
K1QSG8,K1QSG8_CRAGI,unreviewed,SPRY domain-containing SOCS box protein 3,CGI_10019928,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),232,intracellular [GO:0005622]; intracellular signal transduction [GO:0035556],EKC24546
K1QVQ1,K1QVQ1_CRAGI,unreviewed,Uncharacterized protein,CGI_10004941,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),139,,EKC25631
K1Q2P0,K1Q2P0_CRAGI,unreviewed,"Serine/threonine-protein kinase PINK1, mitochondrial",CGI_10015137,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),208,ATP binding [GO:0005524]; protein kinase activity [GO:0004672],EKC25639
K1PB45,K1PB45_CRAGI,unreviewed,Mid1-interacting protein 1,CGI_10004802,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),165,,EKC21022
K1QA57,K1QA57_CRAGI,unreviewed,Protein pelota homolog (EC 3.1.-.-),CGI_10001615,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),381,"cytoplasm [GO:0005737]; nucleus [GO:0005634]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; nuclear-transcribed mRNA catabolic process, no-go decay [GO:0070966]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]; RNA surveillance [GO:0071025]",EKC25735
K1PEI8,K1PEI8_CRAGI,unreviewed,Tubulin alpha chain (Fragment),CGI_10002454,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),378,microtubule [GO:0005874]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; structural constituent of cytoskeleton [GO:0005200]; microtubule-based process [GO:0007017],EKC22337
K1PKU1,K1PKU1_CRAGI,unreviewed,Tubulin alpha chain,CGI_10002455,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),427,cytoplasm [GO:0005737]; microtubule [GO:0005874]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; structural constituent of cytoskeleton [GO:0005200]; microtubule-based process [GO:0007017],EKC22338
K1QRU9,K1QRU9_CRAGI,unreviewed,Epidermal growth factor receptor kinase substrate 8-like protein 1,CGI_10021428,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),488,kinase activity [GO:0016301],EKC33914
K1QKY4,K1QKY4_CRAGI,unreviewed,DNA-directed RNA polymerases I and III subunit RPAC2,CGI_10016261,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),549,"cysteine-type endopeptidase activity [GO:0004197]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983]; transcription, DNA-templated [GO:0006351]",EKC34493
K1RJU9,K1RJU9_CRAGI,unreviewed,"Putative 39S ribosomal protein L23, mitochondrial",CGI_10016259,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),127,ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412],EKC34491
K1QC94,K1QC94_CRAGI,unreviewed,Uncharacterized protein,CGI_10016265,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1230,,EKC34497
K1R076,K1R076_CRAGI,unreviewed,Heat shock 70 kDa protein 12A,CGI_10016263,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1674,transcription factor TFIID complex [GO:0005669]; transcription initiation from RNA polymerase II promoter [GO:0006367],EKC34495
K1QNS6,K1QNS6_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10012521,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),533,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC35548
K1PC90,K1PC90_CRAGI,unreviewed,Low-density lipoprotein receptor-related protein 1B,CGI_10009767,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),767,integral component of membrane [GO:0016021],EKC19078
K1PRR3,K1PRR3_CRAGI,unreviewed,BTB/POZ domain-containing protein 17,CGI_10009764,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),469,,EKC19075
K1PFJ8,K1PFJ8_CRAGI,unreviewed,Fumarylacetoacetate hydrolase domain-containing protein 2,CGI_10001875,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),204,hydrolase activity [GO:0016787]; metabolic process [GO:0008152],EKC22622
K1Q1F6,K1Q1F6_CRAGI,unreviewed,Uncharacterized protein,CGI_10001873,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),226,,EKC22620
K1PEQ2,K1PEQ2_CRAGI,unreviewed,Uncharacterized protein,CGI_10001225,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),336,ATP binding [GO:0005524]; protein kinase activity [GO:0004672],EKC17304
K1QPJ7,K1QPJ7_CRAGI,unreviewed,Uncharacterized protein,CGI_10011010,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),610,,EKC38867
K1RDQ4,K1RDQ4_CRAGI,unreviewed,Small conductance calcium-activated potassium channel protein,CGI_10026223,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),861,integral component of membrane [GO:0016021]; calmodulin binding [GO:0005516]; small conductance calcium-activated potassium channel activity [GO:0016286],EKC32236
K1QXV9,K1QXV9_CRAGI,unreviewed,Putative helicase Mov10l1,CGI_10021638,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1544,helicase activity [GO:0004386],EKC41772
K1PLU2,K1PLU2_CRAGI,unreviewed,Tubulin alpha-1A chain,CGI_10007571,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),84,microtubule [GO:0005874]; GTPase activity [GO:0003924]; microtubule-based process [GO:0007017],EKC19809
K1PNF7,K1PNF7_CRAGI,unreviewed,Uncharacterized protein,CGI_10009209,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),228,,EKC25537
K1PUY0,K1PUY0_CRAGI,unreviewed,Deleted in malignant brain tumors 1 protein,CGI_10004025,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),912,membrane [GO:0016020]; scavenger receptor activity [GO:0005044],EKC25533
K1Q2E0,K1Q2E0_CRAGI,unreviewed,AP-1 complex subunit mu-1,CGI_10009211,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),396,clathrin adaptor complex [GO:0030131]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192],EKC25539
K1QGZ9,K1QGZ9_CRAGI,unreviewed,Synaptogyrin,CGI_10012982,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),228,integral component of membrane [GO:0016021],EKC28060
K1PUU9,K1PUU9_CRAGI,unreviewed,Putative global transcription activator SNF2L4,CGI_10016282,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),516,SWI/SNF complex [GO:0016514]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; chromatin remodeling [GO:0006338],EKC28067
K1Q9U8,K1Q9U8_CRAGI,unreviewed,Uncharacterized protein,CGI_10016279,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),289,integral component of membrane [GO:0016021],EKC28064
K1QA60,K1QA60_CRAGI,unreviewed,DNA polymerase theta,CGI_10013103,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2674,ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA-dependent DNA replication [GO:0006261],EKC18366
