Entry,Entry name,Status,Protein names,Gene names,Organism,Length,Gene ontology (GO),Ensembl_Genome_Transcript
K1Q5J3,K1Q5J3_CRAGI,unreviewed,Ariadne-1-like protein,CGI_10024285,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),886,metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842],EKC29163
K1QDL9,K1QDL9_CRAGI,unreviewed,Ubiquitin carboxyl-terminal hydrolase 46,CGI_10024286,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1411,thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511],EKC29164
D5FFW4,D5FFW4_CRAGI,unreviewed,Ribosomal protein L31 (Fragment),,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),77,ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412],EKC29166
K1R5G4,K1R5G4_CRAGI,unreviewed,60S ribosomal protein L31,CGI_10024289,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),817,ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412],EKC29166
K1PY57,K1PY57_CRAGI,unreviewed,Uncharacterized protein,CGI_10024290,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),313,,EKC29167
K1Q1K8,K1Q1K8_CRAGI,unreviewed,Elongation factor 1-beta,CGI_10001659,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),606,translation elongation factor activity [GO:0003746],EKC22700
K1R8Z1,K1R8Z1_CRAGI,unreviewed,Insulin receptor substrate 1,CGI_10026091,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1383,,EKC40064
K1RFI4,K1RFI4_CRAGI,unreviewed,RING finger protein 11,CGI_10026087,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),150,,EKC40060
K1R8Z3,K1R8Z3_CRAGI,unreviewed,Transporter,CGI_10026098,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),628,integral component of membrane [GO:0016021]; neurotransmitter:sodium symporter activity [GO:0005328],EKC40069
K1PLV2,K1PLV2_CRAGI,unreviewed,Uncharacterized protein,CGI_10001645,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),557,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC22703
K1RUL3,K1RUL3_CRAGI,unreviewed,Uncharacterized protein,CGI_10021764,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),583,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC38391
K1RAY5,K1RAY5_CRAGI,unreviewed,WD repeat-containing protein 13,CGI_10021763,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),486,,EKC38390
K1QNE3,K1QNE3_CRAGI,unreviewed,Uncharacterized protein,CGI_10021771,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),701,extracellular space [GO:0005615],EKC38397
K1PTF3,K1PTF3_CRAGI,unreviewed,Uncharacterized protein,CGI_10002714,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),178,,EKC22154
K1QKA3,K1QKA3_CRAGI,unreviewed,Uncharacterized protein,CGI_10002722,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),209,integral component of membrane [GO:0016021],EKC22156
K1PML0,K1PML0_CRAGI,unreviewed,Trithorax group protein osa,CGI_10006980,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2566,BAF-type complex [GO:0090544]; DNA binding [GO:0003677]; chromatin remodeling [GO:0006338],EKC20059
K1PX08,K1PX08_CRAGI,unreviewed,Transmembrane protein 11,CGI_10005035,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),142,integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion organization [GO:0007005],EKC20930
K1PX12,K1PX12_CRAGI,unreviewed,Disintegrin and metalloproteinase domain-containing protein 10,CGI_10004989,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),768,integral component of membrane [GO:0016021]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; integrin-mediated signaling pathway [GO:0007229]; membrane protein ectodomain proteolysis [GO:0006509]; Notch signaling pathway [GO:0007219],EKC20935
K1R626,K1R626_CRAGI,unreviewed,TBC1 domain family member 13,CGI_10026743,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),152,integral component of membrane [GO:0016021],EKC38974
K1R2E8,K1R2E8_CRAGI,unreviewed,Prolyl endopeptidase,CGI_10020463,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),706,serine-type endopeptidase activity [GO:0004252]; serine-type exopeptidase activity [GO:0070008],EKC37709
K1QVQ2,K1QVQ2_CRAGI,unreviewed,Mps one binder kinase activator-like 2B,CGI_10020462,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),218,kinase activity [GO:0016301],EKC37708
K1RVW2,K1RVW2_CRAGI,unreviewed,Uncharacterized protein,CGI_10026740,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),253,,EKC38971
K1RCL6,K1RCL6_CRAGI,unreviewed,TSC22 domain family protein 1,CGI_10026739,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),120,"transcription factor activity, sequence-specific DNA binding [GO:0003700]",EKC38970
K1QZ80,K1QZ80_CRAGI,unreviewed,"Protein bunched, class 2/F isoform",CGI_10026742,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),486,,EKC38973
K1QVP9,K1QVP9_CRAGI,unreviewed,Uncharacterized protein,CGI_10020457,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),547,integral component of membrane [GO:0016021]; Wnt-protein binding [GO:0017147]; Wnt signaling pathway [GO:0016055],EKC37703
K1RSZ8,K1RSZ8_CRAGI,unreviewed,Choline transporter-like protein 1,CGI_10020454,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),647,integral component of membrane [GO:0016021],EKC37701
K1R969,K1R969_CRAGI,unreviewed,Uncharacterized protein,CGI_10020453,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),386,,EKC37700
K1QLJ7,K1QLJ7_CRAGI,unreviewed,Complement C1q-like protein 4,CGI_10020461,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),128,,EKC37707
K1R971,K1R971_CRAGI,unreviewed,Uncharacterized protein,CGI_10020459,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),368,,EKC37705
K1R2E4,K1R2E4_CRAGI,unreviewed,Uncharacterized protein,CGI_10020458,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),940,,EKC37704
K1Q0Z1,K1Q0Z1_CRAGI,unreviewed,Putative sodium-coupled neutral amino acid transporter 11,CGI_10002193,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),483,integral component of membrane [GO:0016021],EKC22480
K1QLC6,K1QLC6_CRAGI,unreviewed,JmjC domain-containing protein 8,CGI_10002168,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),550,RNA binding [GO:0003723],EKC22486
K1PF51,K1PF51_CRAGI,unreviewed,DNA-directed RNA polymerase III subunit RPC8,CGI_10002169,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),52,"DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; transcription, DNA-templated [GO:0006351]",EKC22487
K1QR86,K1QR86_CRAGI,unreviewed,Uncharacterized protein,CGI_10024185,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),90,,EKC36258
K1QYK2,K1QYK2_CRAGI,unreviewed,Elongation factor Tu GTP-binding domain-containing protein 1,CGI_10024186,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1113,GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746],EKC36259
K1QHG1,K1QHG1_CRAGI,unreviewed,MAD2L1-binding protein,CGI_10024184,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),363,nucleus [GO:0005634]; regulation of exit from mitosis [GO:0007096],EKC36257
K1R4W1,K1R4W1_CRAGI,unreviewed,Uncharacterized protein,CGI_10024182,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),369,,EKC36255
K1QHF8,K1QHF8_CRAGI,unreviewed,Uncharacterized protein,CGI_10024179,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),104,,EKC36252
K1RPB6,K1RPB6_CRAGI,unreviewed,Transmembrane protein C6orf70-like protein,CGI_10024178,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),471,integral component of membrane [GO:0016021],EKC36251
K1P6J8,K1P6J8_CRAGI,unreviewed,E3 ubiquitin-protein ligase HACE1,CGI_10009112,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),899,ligase activity [GO:0016874]; ubiquitin-protein transferase activity [GO:0004842],EKC19232
K1Q8C0,K1Q8C0_CRAGI,unreviewed,Separin,CGI_10013639,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2411,nucleus [GO:0005634]; peptidase activity [GO:0008233],EKC33012
K1QVP1,K1QVP1_CRAGI,unreviewed,Sorting nexin-4,CGI_10013637,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),432,phosphatidylinositol binding [GO:0035091],EKC33010
K1Q8D1,K1Q8D1_CRAGI,unreviewed,BRCA1-associated protein,CGI_10013645,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),580,zinc ion binding [GO:0008270],EKC33017
K1QVP6,K1QVP6_CRAGI,unreviewed,Developmentally-regulated GTP-binding protein 1,CGI_10013642,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),352,GTP binding [GO:0005525],EKC33015
K1QPI9,K1QPI9_CRAGI,unreviewed,Twist-related protein,CGI_10013641,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),210,protein dimerization activity [GO:0046983],EKC33014
K1RYP8,K1RYP8_CRAGI,unreviewed,Mannan polymerase complex subunit mnn9,CGI_10027803,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),361,integral component of membrane [GO:0016021],EKC40161
K1R5C9,K1R5C9_CRAGI,unreviewed,ATP-binding cassette sub-family G member 5,CGI_10028658,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),648,integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; ATPase activity [GO:0016887],EKC40938
K1QKR0,K1QKR0_CRAGI,unreviewed,Caskin-1,CGI_10019161,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),316,,EKC31709
K1QVN1,K1QVN1_CRAGI,unreviewed,Uncharacterized protein,CGI_10028652,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),267,,EKC40932
K1R5C2,K1R5C2_CRAGI,unreviewed,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",CGI_10028653,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),668,3'-5'-exoribonuclease activity [GO:0000175]; polyribonucleotide nucleotidyltransferase activity [GO:0004654]; RNA binding [GO:0003723]; mRNA catabolic process [GO:0006402]; RNA processing [GO:0006396],EKC40933
K1S109,K1S109_CRAGI,unreviewed,Fork head domain transcription factor slp2,CGI_10028651,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),403,"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; transcription factor activity, sequence-specific DNA binding [GO:0003700]",EKC40931
K1RB97,K1RB97_CRAGI,unreviewed,Kinetochore-associated protein 1,CGI_10028654,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1942,,EKC40934
K1RBU9,K1RBU9_CRAGI,unreviewed,Serine/threonine-protein kinase PAK 1,CGI_10026549,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),479,ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674],EKC41089
K1R5V0,K1R5V0_CRAGI,unreviewed,Uncharacterized protein,CGI_10026548,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),65,,EKC41088
K1PX93,K1PX93_CRAGI,unreviewed,Putative ZDHHC-type palmitoyltransferase 6,CGI_10013542,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),413,transferase activity [GO:0016740],EKC23689
K1PGY4,K1PGY4_CRAGI,unreviewed,Neuropeptide capa receptor,CGI_10015015,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),333,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC18124
K1S1H7,K1S1H7_CRAGI,unreviewed,Uncharacterized protein,CGI_10026546,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),590,calcium ion binding [GO:0005509]; hydrolase activity [GO:0016787]; lipid catabolic process [GO:0016042],EKC41086
K1S1H5,K1S1H5_CRAGI,unreviewed,Helix-loop-helix protein delilah,CGI_10024924,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),231,"protein dimerization activity [GO:0046983]; cell adhesion mediated by integrin [GO:0033627]; regulation of transcription, DNA-templated [GO:0006355]",EKC41081
K1R5U7,K1R5U7_CRAGI,unreviewed,Activating signal cointegrator 1,CGI_10024926,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),522,"nucleus [GO:0005634]; zinc ion binding [GO:0008270]; regulation of transcription, DNA-templated [GO:0006355]",EKC41083
K1QW63,K1QW63_CRAGI,unreviewed,Tudor domain-containing protein 5,CGI_10024925,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),827,RNA binding [GO:0003723],EKC41082
K1PHB3,K1PHB3_CRAGI,unreviewed,Uncharacterized protein,CGI_10008723,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),601,,EKC23352
K1Q3A4,K1Q3A4_CRAGI,unreviewed,Uncharacterized protein,CGI_10008727,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),70,,EKC23355
K1PWF7,K1PWF7_CRAGI,unreviewed,Uncharacterized protein,CGI_10008726,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1302,nucleic acid binding [GO:0003676],EKC23354
K1PWG2,K1PWG2_CRAGI,unreviewed,Uncharacterized protein,CGI_10008735,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),165,,EKC23359
K1QS76,K1QS76_CRAGI,unreviewed,Uncharacterized protein,CGI_10016707,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),574,Rab guanyl-nucleotide exchange factor activity [GO:0017112],EKC31765
K1PAF7,K1PAF7_CRAGI,unreviewed,Mannosyltransferase (EC 2.4.1.-),CGI_10012549,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),538,"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; transferase activity, transferring glycosyl groups [GO:0016757]",EKC18413
K1PXQ5,K1PXQ5_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10005102,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),156,,EKC23879
K1QUD7,K1QUD7_CRAGI,unreviewed,Conserved oligomeric Golgi complex subunit 3 (Fragment),CGI_10003890,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1336,cis-Golgi network [GO:0005801]; membrane [GO:0016020]; nucleic acid binding [GO:0003676]; intracellular protein transport [GO:0006886],EKC32545
K1Q4Q0,K1Q4Q0_CRAGI,unreviewed,Uncharacterized protein,CGI_10004411,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),210,,EKC23870
K1PQC1,K1PQC1_CRAGI,unreviewed,Uncharacterized protein,CGI_10003978,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),114,,EKC23873
K1PUV3,K1PUV3_CRAGI,unreviewed,Estrogen-related receptor gamma,CGI_10007005,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),442,"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; steroid binding [GO:0005496]; steroid hormone receptor activity [GO:0003707]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]",EKC20050
K1QM05,K1QM05_CRAGI,unreviewed,Elongation of very long chain fatty acids protein (EC 2.3.1.199) (Very-long-chain 3-oxoacyl-CoA synthase),CGI_10014477,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),233,"endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; 3-oxo-arachidoyl-CoA synthase activity [GO:0102336]; 3-oxo-cerotoyl-CoA synthase activity [GO:0102337]; 3-oxo-lignoceronyl-CoA synthase activity [GO:0102338]; fatty acid elongase activity [GO:0009922]; fatty acid elongation, saturated fatty acid [GO:0019367]; very long-chain fatty acid biosynthetic process [GO:0042761]",EKC32059
K1QLZ9,K1QLZ9_CRAGI,unreviewed,Cytochrome P450 4V2,CGI_10014472,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),436,"heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",EKC32054
K1QT21,K1QT21_CRAGI,unreviewed,Putative ATP-dependent RNA helicase DDX5,CGI_10014473,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),677,ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676],EKC32055
K1QZV1,K1QZV1_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10023689,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),552,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC42572
K1QDN3,K1QDN3_CRAGI,unreviewed,Cytochrome P450 4V2,CGI_10014471,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),466,"heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",EKC32053
K1P964,K1P964_CRAGI,unreviewed,Uncharacterized protein,CGI_10006312,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),874,,EKC20307
K1PVJ0,K1PVJ0_CRAGI,unreviewed,Polyribonucleotide 5'-hydroxyl-kinase Clp1,CGI_10006283,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),341,ATP binding [GO:0005524]; kinase activity [GO:0016301]; mRNA 3'-end processing [GO:0031124],EKC20305
K1QJC4,K1QJC4_CRAGI,unreviewed,Neuronal acetylcholine receptor subunit alpha-6,CGI_10011844,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),447,integral component of membrane [GO:0016021]; extracellular ligand-gated ion channel activity [GO:0005230],EKC28970
K1PXH0,K1PXH0_CRAGI,unreviewed,Uncharacterized protein,CGI_10011846,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),95,,EKC28972
K1RRU6,K1RRU6_CRAGI,unreviewed,SAM domain and HD domain-containing protein 1,CGI_10028415,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),640,,EKC37176
K1P959,K1P959_CRAGI,unreviewed,Vacuolar-sorting protein SNF8,CGI_10006279,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),246,ESCRT II complex [GO:0000814]; protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328],EKC20302
K1PVI5,K1PVI5_CRAGI,unreviewed,Uncharacterized protein,CGI_10006333,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),359,integral component of membrane [GO:0016021],EKC20300
K1QKC0,K1QKC0_CRAGI,unreviewed,Outer dense fiber protein 3,CGI_10028410,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),250,,EKC37172
K1QU47,K1QU47_CRAGI,unreviewed,Dual oxidase 2,CGI_10028411,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1824,integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; heme binding [GO:0020037]; NAD(P)H oxidase activity [GO:0016174]; peroxidase activity [GO:0004601]; hydrogen peroxide biosynthetic process [GO:0050665]; regulation of microtubule polymerization or depolymerization [GO:0031110]; response to oxidative stress [GO:0006979],EKC37173
K1RGD1,K1RGD1_CRAGI,unreviewed,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",CGI_10003285,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),568,1-pyrroline-5-carboxylate dehydrogenase activity [GO:0003842]; glutamate biosynthetic process [GO:0006537]; proline biosynthetic process [GO:0006561],EKC42849
K1QUV6,K1QUV6_CRAGI,unreviewed,Smoothelin-like protein 1,CGI_10022356,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),114,,EKC25356
K1Q918,K1Q918_CRAGI,unreviewed,Titin,CGI_10022355,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1878,,EKC25355
K1RHZ1,K1RHZ1_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10014734,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1004,,EKC33836
K1PUG8,K1PUG8_CRAGI,unreviewed,Uncharacterized protein,CGI_10022353,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),110,integral component of membrane [GO:0016021],EKC25353
K1QJ73,K1QJ73_CRAGI,unreviewed,Neuropeptide Y receptor type 4,CGI_10014730,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),192,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC33833
